tanggal,tahun,nomor_bulan,bulan,paspor_atau_wilayah,kategori,jumlah_kunjungan,status_data
2023-03-01,2023,3,Maret,Niue,paspor,0,tersedia
2023-03-01,2023,3,Maret,Norway,paspor,2146,tersedia
2023-03-01,2023,3,Maret,Oman,paspor,292,tersedia
2023-03-01,2023,3,Maret,Other Africa,paspor,1449,tersedia
2023-03-01,2023,3,Maret,Other America,paspor,246,tersedia
2023-03-01,2023,3,Maret,Other Asia,paspor,11867,tersedia
2023-03-01,2023,3,Maret,Other East Europe,paspor,1267,tersedia
2023-03-01,2023,3,Maret,Other Middle East,paspor,2722,tersedia
2023-03-01,2023,3,Maret,Other Oceania,paspor,136,tersedia
2023-03-01,2023,3,Maret,Other West Europe,paspor,402,tersedia
2023-03-01,2023,3,Maret,Pakistan,paspor,1080,tersedia
2023-03-01,2023,3,Maret,Palau Rep.,paspor,2,tersedia
2023-03-01,2023,3,Maret,Palestina,paspor,189,tersedia
2023-03-01,2023,3,Maret,Panama,paspor,37,tersedia
2023-03-01,2023,3,Maret,Papua New Guinea,paspor,832,tersedia
2023-03-01,2023,3,Maret,Paraguay,paspor,7,tersedia
2023-03-01,2023,3,Maret,Peru,paspor,240,tersedia
2023-03-01,2023,3,Maret,Philippines,paspor,14964,tersedia
2023-03-01,2023,3,Maret,Polandia,paspor,3160,tersedia
2023-03-01,2023,3,Maret,Polynesia,paspor,0,tersedia
2023-03-01,2023,3,Maret,Portugal,paspor,1988,tersedia
2023-03-01,2023,3,Maret,Puertorico,paspor,1,tersedia
2023-03-01,2023,3,Maret,Qatar,paspor,140,tersedia
2023-03-01,2023,3,Maret,R u s i a,paspor,15412,tersedia
2023-03-01,2023,3,Maret,Republik Cosovo,paspor,1,tersedia
2023-03-01,2023,3,Maret,Republik Rakyat Tiongkok,paspor,54549,tersedia
2023-03-01,2023,3,Maret,Romania,paspor,1806,tersedia
2023-03-01,2023,3,Maret,Rwanda,paspor,16,tersedia
2023-03-01,2023,3,Maret,Sahara,paspor,0,tersedia
2023-03-01,2023,3,Maret,Samoa,paspor,5,tersedia
2023-03-01,2023,3,Maret,Samoa Barat,paspor,0,tersedia
2023-03-01,2023,3,Maret,San Marino,paspor,1,tersedia
2023-03-01,2023,3,Maret,Sao Tome & Principe,paspor,1,tersedia
2023-03-01,2023,3,Maret,Saudi Arabia,paspor,4462,tersedia
2023-03-01,2023,3,Maret,Scotlandia,paspor,0,tersedia
2023-03-01,2023,3,Maret,Senegal,paspor,19,tersedia
2023-03-01,2023,3,Maret,Serbia,paspor,248,tersedia
2023-03-01,2023,3,Maret,Seychelles,paspor,15,tersedia
2023-03-01,2023,3,Maret,Siberia,paspor,0,tersedia
2023-03-01,2023,3,Maret,Sierra Leona,paspor,15,tersedia
2023-03-01,2023,3,Maret,Singapore,paspor,124340,tersedia
2023-03-01,2023,3,Maret,Slovakia,paspor,639,tersedia
2023-03-01,2023,3,Maret,Slovenia,paspor,240,tersedia
2023-03-01,2023,3,Maret,Solomon Islands,paspor,12,tersedia
2023-03-01,2023,3,Maret,Somalia,paspor,4,tersedia
2023-03-01,2023,3,Maret,South Africa,paspor,2580,tersedia
2023-03-01,2023,3,Maret,South America,paspor,842,tersedia
2023-03-01,2023,3,Maret,South Korea,paspor,21512,tersedia
2023-03-01,2023,3,Maret,South Sudan,paspor,3,tersedia
2023-03-01,2023,3,Maret,Spain,paspor,5654,tersedia
2023-03-01,2023,3,Maret,Srilanka,paspor,518,tersedia
2023-03-01,2023,3,Maret,St. Christopher,paspor,0,tersedia
2023-03-01,2023,3,Maret,St. Kitts & Nevis,paspor,11,tersedia
2023-03-01,2023,3,Maret,St. Lucia,paspor,2,tersedia
2023-03-01,2023,3,Maret,St. Vincent,paspor,2,tersedia
2023-03-01,2023,3,Maret,Stateless,paspor,1,tersedia
2023-03-01,2023,3,Maret,Sudan,paspor,85,tersedia
2023-03-01,2023,3,Maret,Suriname,paspor,18,tersedia
2023-03-01,2023,3,Maret,Swaziland,paspor,10,tersedia
2023-03-01,2023,3,Maret,Sweden,paspor,3953,tersedia
2023-03-01,2023,3,Maret,Switzerland,paspor,2685,tersedia
2023-03-01,2023,3,Maret,Syiria,paspor,125,tersedia
2023-03-01,2023,3,Maret,Taiwan,paspor,10225,tersedia
2023-03-01,2023,3,Maret,Tajikhistan,paspor,24,tersedia
2023-03-01,2023,3,Maret,Tanzania,paspor,61,tersedia
2023-03-01,2023,3,Maret,Thailand,paspor,9411,tersedia
2023-03-01,2023,3,Maret,Timor Leste,paspor,63596,tersedia
2023-03-01,2023,3,Maret,Togo,paspor,5,tersedia
2023-03-01,2023,3,Maret,Tonga,paspor,1,tersedia
2023-03-01,2023,3,Maret,Trinidad & Tobago,paspor,16,tersedia
2023-03-01,2023,3,Maret,Tunisia,paspor,292,tersedia
2023-03-01,2023,3,Maret,Turki,paspor,2093,tersedia
2023-03-01,2023,3,Maret,Turkmenistan,paspor,18,tersedia
2023-03-01,2023,3,Maret,Tuvalu,paspor,0,tersedia
2023-03-01,2023,3,Maret,Uganda,paspor,28,tersedia
2023-03-01,2023,3,Maret,Ukraine,paspor,2020,tersedia
2023-03-01,2023,3,Maret,Uni Emirat Arab,paspor,557,tersedia
2023-03-01,2023,3,Maret,United Kingdom,paspor,27798,tersedia
2023-03-01,2023,3,Maret,United States of America,paspor,30982,tersedia
2023-03-01,2023,3,Maret,UNO,paspor,125,tersedia
2023-03-01,2023,3,Maret,Uruguay,paspor,370,tersedia
2023-03-01,2023,3,Maret,Uzbekistan,paspor,282,tersedia
2023-03-01,2023,3,Maret,Vanuatu,paspor,14,tersedia
2023-03-01,2023,3,Maret,Vatikan,paspor,1,tersedia
2023-03-01,2023,3,Maret,Venezuela,paspor,48,tersedia
2023-03-01,2023,3,Maret,Vietnam,paspor,10399,tersedia
2023-03-01,2023,3,Maret,Volta Atas,paspor,0,tersedia
2023-03-01,2023,3,Maret,Wales,paspor,0,tersedia
2023-03-01,2023,3,Maret,Walis & Futuna,paspor,0,tersedia
2023-03-01,2023,3,Maret,Yaman,paspor,278,tersedia
2023-03-01,2023,3,Maret,Yugoslavia,paspor,0,tersedia
2023-03-01,2023,3,Maret,Yunani (Greece),paspor,613,tersedia
2023-03-01,2023,3,Maret,Zaire,paspor,0,tersedia
2023-03-01,2023,3,Maret,Zambia,paspor,15,tersedia
2023-03-01,2023,3,Maret,Zimbabwe,paspor,68,tersedia
2023-03-01,2023,3,Maret,Zomba,paspor,0,tersedia
2023-03-01,2023,3,Maret,A S E A N,subtotal,411333,tersedia
2023-03-01,2023,3,Maret,TOTAL AFRICA,subtotal,4408,tersedia
2023-03-01,2023,3,Maret,TOTAL AMERICA,subtotal,45595,tersedia
2023-03-01,2023,3,Maret,TOTAL ASIA (Excl.ASEAN),subtotal,151572,tersedia
2023-03-01,2023,3,Maret,TOTAL EUROPE,subtotal,143154,tersedia
2023-03-01,2023,3,Maret,TOTAL MIDDLE EAST,subtotal,9367,tersedia
2023-03-01,2023,3,Maret,TOTAL OCEANIA,subtotal,103815,tersedia
2023-04-01,2023,4,April,GRAND TOTAL,grand_total,865811,tersedia
2023-04-01,2023,4,April,Afganistan,paspor,5,tersedia
2023-04-01,2023,4,April,Afrika Tengah Rep.,paspor,0,tersedia
2023-04-01,2023,4,April,Alaska,paspor,0,tersedia
2023-04-01,2023,4,April,Albania,paspor,99,tersedia
2023-04-01,2023,4,April,Aljazair / Algeria,paspor,60,tersedia
2023-04-01,2023,4,April,Andorra,paspor,27,tersedia
2023-04-01,2023,4,April,Angola,paspor,10,tersedia
2023-04-01,2023,4,April,Antigua & Barbuda,paspor,1,tersedia
2023-04-01,2023,4,April,Argentina,paspor,871,tersedia
2023-04-01,2023,4,April,Armenia,paspor,43,tersedia
2023-04-01,2023,4,April,Aruba,paspor,3,tersedia
2023-04-01,2023,4,April,Australia,paspor,109881,tersedia
2023-04-01,2023,4,April,Austria,paspor,2318,tersedia
2023-04-01,2023,4,April,Azerbaijan,paspor,58,tersedia
2023-04-01,2023,4,April,Bahama Islands,paspor,11,tersedia
2023-04-01,2023,4,April,Bahrain,paspor,83,tersedia
2023-04-01,2023,4,April,Bangladesh,paspor,699,tersedia
2023-04-01,2023,4,April,Barbados,paspor,9,tersedia
2023-04-01,2023,4,April,Belarus,paspor,522,tersedia
2023-04-01,2023,4,April,Belgium,paspor,2921,tersedia
2023-04-01,2023,4,April,Belize,paspor,5,tersedia
2023-04-01,2023,4,April,Benin,paspor,7,tersedia
2023-04-01,2023,4,April,Bermuda,paspor,0,tersedia
2023-04-01,2023,4,April,Bhutan,paspor,37,tersedia
2023-04-01,2023,4,April,Bolivia,paspor,15,tersedia
2023-04-01,2023,4,April,Bosnia Herzegovina,paspor,74,tersedia
2023-04-01,2023,4,April,Bostwana,paspor,21,tersedia
2023-04-01,2023,4,April,Brazilia,paspor,2608,tersedia
2023-04-01,2023,4,April,British Indian Ocean Teritory,paspor,0,tersedia
2023-04-01,2023,4,April,Brunei Darussalam,paspor,740,tersedia
2023-04-01,2023,4,April,Bulgaria,paspor,802,tersedia
2023-04-01,2023,4,April,Burkina Faso,paspor,8,tersedia
2023-04-01,2023,4,April,Burkinabe,paspor,0,tersedia
2023-04-01,2023,4,April,Burundi,paspor,0,tersedia
2023-04-01,2023,4,April,Cabinda,paspor,0,tersedia
2023-04-01,2023,4,April,Canada,paspor,7044,tersedia
2023-04-01,2023,4,April,Cape Verde,paspor,3,tersedia
2023-04-01,2023,4,April,Ceko,paspor,1620,tersedia
2023-04-01,2023,4,April,Central America,paspor,128,tersedia
2023-04-01,2023,4,April,Chad,paspor,3,tersedia
2023-04-01,2023,4,April,Chili,paspor,725,tersedia
2023-04-01,2023,4,April,Comoros,paspor,4,tersedia
2023-04-01,2023,4,April,Congo,paspor,8,tersedia
2023-04-01,2023,4,April,Congo Rep. Dem.,paspor,49,tersedia
2023-04-01,2023,4,April,Cooks Islands,paspor,0,tersedia
2023-04-01,2023,4,April,Costarika,paspor,50,tersedia
2023-04-01,2023,4,April,Croasia,paspor,371,tersedia
2023-04-01,2023,4,April,Cyprus,paspor,142,tersedia
2023-04-01,2023,4,April,Denmark,paspor,3248,tersedia
2023-04-01,2023,4,April,Djibouti,paspor,4,tersedia
2023-04-01,2023,4,April,Dominika,paspor,16,tersedia
2023-04-01,2023,4,April,Dominika Rep.,paspor,10,tersedia
2023-04-01,2023,4,April,Egypt,paspor,939,tersedia
2023-04-01,2023,4,April,Ekuador,paspor,144,tersedia
2023-04-01,2023,4,April,El Salvador,paspor,13,tersedia
2023-04-01,2023,4,April,Eritrea,paspor,6,tersedia
2023-04-01,2023,4,April,Estonia,paspor,300,tersedia
2023-04-01,2023,4,April,Ethiopia,paspor,20,tersedia
2023-04-01,2023,4,April,Falkland Islands,paspor,0,tersedia
2023-04-01,2023,4,April,Fiji Islands,paspor,35,tersedia
2023-04-01,2023,4,April,Finland,paspor,891,tersedia
2023-04-01,2023,4,April,France,paspor,20970,tersedia
2023-04-01,2023,4,April,Gabon,paspor,9,tersedia
2023-04-01,2023,4,April,Gambia,paspor,5,tersedia
2023-04-01,2023,4,April,Georgia,paspor,39,tersedia
2023-04-01,2023,4,April,Germany,paspor,20496,tersedia
2023-04-01,2023,4,April,Ghana,paspor,41,tersedia
2023-04-01,2023,4,April,Grenadines (Grenada),paspor,1,tersedia
2023-04-01,2023,4,April,Guadelope,paspor,0,tersedia
2023-04-01,2023,4,April,Guam,paspor,0,tersedia
2023-04-01,2023,4,April,Guatemala,paspor,10,tersedia
2023-04-01,2023,4,April,Guiana,paspor,0,tersedia
2023-04-01,2023,4,April,Guinea,paspor,2,tersedia
2023-04-01,2023,4,April,Guinea Bissau,paspor,1,tersedia
2023-04-01,2023,4,April,Guinea Equator,paspor,0,tersedia
2023-04-01,2023,4,April,Guyana,paspor,0,tersedia
2023-04-01,2023,4,April,Haiti,paspor,1,tersedia
2023-04-01,2023,4,April,Hellenic,paspor,0,tersedia
2023-04-01,2023,4,April,Honduras,paspor,19,tersedia
2023-04-01,2023,4,April,Hongaria,paspor,1391,tersedia
2023-04-01,2023,4,April,"Hongkong, RRT",paspor,1050,tersedia
2023-04-01,2023,4,April,I t a l y,paspor,5137,tersedia
2023-04-01,2023,4,April,Iceland (Islandia),paspor,115,tersedia
2023-04-01,2023,4,April,India,paspor,48747,tersedia
2023-04-01,2023,4,April,Indonesia,paspor,38683,tersedia
2023-04-01,2023,4,April,Irak,paspor,112,tersedia
2023-04-01,2023,4,April,Iran,paspor,452,tersedia
2023-04-01,2023,4,April,Irlandia (Ireland),paspor,2694,tersedia
2023-04-01,2023,4,April,Israel,paspor,46,tersedia
2023-04-01,2023,4,April,Ivory Coast (Pantai Gading),paspor,37,tersedia
2023-04-01,2023,4,April,Jamaika,paspor,15,tersedia
2023-04-01,2023,4,April,Japan,paspor,13090,tersedia
2023-04-01,2023,4,April,Jordan,paspor,331,tersedia
2023-04-01,2023,4,April,Kaledonia,paspor,0,tersedia
2023-04-01,2023,4,April,Kamboja,paspor,925,tersedia
2023-04-01,2023,4,April,Kamerun,paspor,11,tersedia
2023-04-01,2023,4,April,Karibati (Kiribati),paspor,5,tersedia
2023-04-01,2023,4,April,Kazakhstan,paspor,506,tersedia
2023-04-01,2023,4,April,Kenya,paspor,184,tersedia
2023-04-01,2023,4,April,Kirgistan,paspor,47,tersedia
2023-04-01,2023,4,April,Kolombia,paspor,1134,tersedia
2023-04-01,2023,4,April,Korea Utara,paspor,0,tersedia
2023-04-01,2023,4,April,Kuba,paspor,7,tersedia
2023-04-01,2023,4,April,Kuwait,paspor,194,tersedia
2023-04-01,2023,4,April,Lain-lain,paspor,11005,tersedia
2023-04-01,2023,4,April,Laos,paspor,211,tersedia
2023-04-01,2023,4,April,Latvia,paspor,384,tersedia
2023-04-01,2023,4,April,Lesotho,paspor,1,tersedia
2023-04-01,2023,4,April,Libanon,paspor,234,tersedia
2023-04-01,2023,4,April,Liberia,paspor,0,tersedia
2023-04-01,2023,4,April,Libya,paspor,32,tersedia
2023-04-01,2023,4,April,Liechtenstein,paspor,16,tersedia
2023-04-01,2023,4,April,Lithuania,paspor,847,tersedia
2023-04-01,2023,4,April,Luxemburg,paspor,167,tersedia
2023-04-01,2023,4,April,"Macao, RRT",paspor,229,tersedia
2023-04-01,2023,4,April,Macedonia,paspor,5,tersedia
2023-04-01,2023,4,April,Maladewa,paspor,79,tersedia
2023-04-01,2023,4,April,Malagasy (Madagascar),paspor,7,tersedia
2023-04-01,2023,4,April,Malawi,paspor,6,tersedia
2023-04-01,2023,4,April,Malaysia,paspor,147248,tersedia
2023-04-01,2023,4,April,Mali,paspor,2,tersedia
2023-04-01,2023,4,April,Malta,paspor,146,tersedia
2023-04-01,2023,4,April,Maroko,paspor,368,tersedia
2023-04-01,2023,4,April,Marshall Islands,paspor,0,tersedia
2023-04-01,2023,4,April,Martinique,paspor,0,tersedia
2023-04-01,2023,4,April,Maseru,paspor,0,tersedia
2023-04-01,2023,4,April,Mauritania,paspor,5,tersedia
2023-04-01,2023,4,April,Mauritius,paspor,107,tersedia
2023-04-01,2023,4,April,Mexiko,paspor,1220,tersedia
2023-04-01,2023,4,April,Micronesia Rep.,paspor,0,tersedia
2023-04-01,2023,4,April,Moldova,paspor,32,tersedia
2023-04-01,2023,4,April,Monako,paspor,13,tersedia
2023-04-01,2023,4,April,Mongolia,paspor,162,tersedia
2023-04-01,2023,4,April,Montenegro,paspor,11,tersedia
2023-04-01,2023,4,April,Mozambik,paspor,8,tersedia
2023-04-01,2023,4,April,Myanmar/Burma,paspor,3867,tersedia
2023-04-01,2023,4,April,Namibia,paspor,23,tersedia
2023-04-01,2023,4,April,Nauru,paspor,0,tersedia
2023-04-01,2023,4,April,Nepal,paspor,349,tersedia
2023-04-01,2023,4,April,Netherlands,paspor,18185,tersedia
2023-04-01,2023,4,April,New Zealand,paspor,8931,tersedia
2023-04-01,2023,4,April,Nicaragua,paspor,4,tersedia
2023-04-01,2023,4,April,Niger,paspor,4,tersedia
2023-04-01,2023,4,April,Nigeria,paspor,145,tersedia
2023-04-01,2023,4,April,Niue,paspor,0,tersedia
2023-04-01,2023,4,April,Norway,paspor,1499,tersedia
2023-04-01,2023,4,April,Oman,paspor,216,tersedia
2023-04-01,2023,4,April,Other Africa,paspor,1315,tersedia
2023-04-01,2023,4,April,Other America,paspor,182,tersedia
2023-04-01,2023,4,April,Other Asia,paspor,11189,tersedia
2023-04-01,2023,4,April,Other East Europe,paspor,1177,tersedia
2023-04-01,2023,4,April,Other Middle East,paspor,1454,tersedia
2023-04-01,2023,4,April,Other Oceania,paspor,89,tersedia
2023-04-01,2023,4,April,Other West Europe,paspor,487,tersedia
2023-04-01,2023,4,April,Pakistan,paspor,624,tersedia
2023-04-01,2023,4,April,Palau Rep.,paspor,0,tersedia
2023-04-01,2023,4,April,Palestina,paspor,101,tersedia
2023-04-01,2023,4,April,Panama,paspor,27,tersedia
2023-04-01,2023,4,April,Papua New Guinea,paspor,208,tersedia
2023-04-01,2023,4,April,Paraguay,paspor,20,tersedia
2023-04-01,2023,4,April,Peru,paspor,214,tersedia
2023-04-01,2023,4,April,Philippines,paspor,15858,tersedia
2023-04-01,2023,4,April,Polandia,paspor,3312,tersedia
2023-04-01,2023,4,April,Polynesia,paspor,0,tersedia
2023-04-01,2023,4,April,Portugal,paspor,2644,tersedia
2023-04-01,2023,4,April,Puertorico,paspor,0,tersedia
2023-04-01,2023,4,April,Qatar,paspor,121,tersedia
2023-04-01,2023,4,April,R u s i a,paspor,11619,tersedia
2023-04-01,2023,4,April,Republik Cosovo,paspor,1,tersedia
2023-04-01,2023,4,April,Republik Rakyat Tiongkok,paspor,55090,tersedia
2023-04-01,2023,4,April,Romania,paspor,2311,tersedia
2023-04-01,2023,4,April,Rwanda,paspor,11,tersedia
2023-04-01,2023,4,April,Sahara,paspor,0,tersedia
2023-04-01,2023,4,April,Samoa,paspor,29,tersedia
2023-04-01,2023,4,April,Samoa Barat,paspor,0,tersedia
2023-04-01,2023,4,April,San Marino,paspor,0,tersedia
2023-04-01,2023,4,April,Sao Tome & Principe,paspor,0,tersedia
2023-04-01,2023,4,April,Saudi Arabia,paspor,4434,tersedia
2023-04-01,2023,4,April,Scotlandia,paspor,0,tersedia
2023-04-01,2023,4,April,Senegal,paspor,18,tersedia
2023-04-01,2023,4,April,Serbia,paspor,364,tersedia
2023-04-01,2023,4,April,Seychelles,paspor,19,tersedia
2023-04-01,2023,4,April,Siberia,paspor,0,tersedia
2023-04-01,2023,4,April,Sierra Leona,paspor,7,tersedia
2023-04-01,2023,4,April,Singapore,paspor,97280,tersedia
2023-04-01,2023,4,April,Slovakia,paspor,749,tersedia
2023-04-01,2023,4,April,Slovenia,paspor,309,tersedia
2023-04-01,2023,4,April,Solomon Islands,paspor,8,tersedia
2023-04-01,2023,4,April,Somalia,paspor,15,tersedia
2023-04-01,2023,4,April,South Africa,paspor,2766,tersedia
2023-04-01,2023,4,April,South America,paspor,771,tersedia
2023-04-01,2023,4,April,South Korea,paspor,18436,tersedia
2023-04-01,2023,4,April,South Sudan,paspor,2,tersedia
2023-04-01,2023,4,April,Spain,paspor,6518,tersedia
2023-04-01,2023,4,April,Srilanka,paspor,490,tersedia
2023-04-01,2023,4,April,St. Christopher,paspor,0,tersedia
2023-04-01,2023,4,April,St. Kitts & Nevis,paspor,15,tersedia
2023-04-01,2023,4,April,St. Lucia,paspor,2,tersedia
2023-04-01,2023,4,April,St. Vincent,paspor,1,tersedia
2023-04-01,2023,4,April,Stateless,paspor,0,tersedia
2023-04-01,2023,4,April,Sudan,paspor,46,tersedia
2023-04-01,2023,4,April,Suriname,paspor,29,tersedia
2023-04-01,2023,4,April,Swaziland,paspor,3,tersedia
2023-04-01,2023,4,April,Sweden,paspor,3116,tersedia
2023-04-01,2023,4,April,Switzerland,paspor,4140,tersedia
2023-04-01,2023,4,April,Syiria,paspor,111,tersedia
2023-04-01,2023,4,April,Taiwan,paspor,9725,tersedia
2023-04-01,2023,4,April,Tajikhistan,paspor,10,tersedia
2023-04-01,2023,4,April,Tanzania,paspor,50,tersedia
2023-04-01,2023,4,April,Thailand,paspor,7320,tersedia
2023-04-01,2023,4,April,Timor Leste,paspor,61077,tersedia
2023-04-01,2023,4,April,Togo,paspor,9,tersedia
2023-04-01,2023,4,April,Tonga,paspor,2,tersedia
2023-04-01,2023,4,April,Trinidad & Tobago,paspor,27,tersedia
2023-04-01,2023,4,April,Tunisia,paspor,220,tersedia
2023-04-01,2023,4,April,Turki,paspor,2278,tersedia
2023-04-01,2023,4,April,Turkmenistan,paspor,6,tersedia
2023-04-01,2023,4,April,Tuvalu,paspor,0,tersedia
2023-04-01,2023,4,April,Uganda,paspor,15,tersedia
2023-04-01,2023,4,April,Ukraine,paspor,1792,tersedia
2023-04-01,2023,4,April,Uni Emirat Arab,paspor,549,tersedia
2023-04-01,2023,4,April,United Kingdom,paspor,29555,tersedia
2023-04-01,2023,4,April,United States of America,paspor,31617,tersedia
2023-04-01,2023,4,April,UNO,paspor,66,tersedia
2023-04-01,2023,4,April,Uruguay,paspor,310,tersedia
2023-04-01,2023,4,April,Uzbekistan,paspor,202,tersedia
2023-04-01,2023,4,April,Vanuatu,paspor,10,tersedia
2023-04-01,2023,4,April,Vatikan,paspor,0,tersedia
2023-04-01,2023,4,April,Venezuela,paspor,39,tersedia
2023-04-01,2023,4,April,Vietnam,paspor,9874,tersedia
2023-04-01,2023,4,April,Volta Atas,paspor,0,tersedia
2023-04-01,2023,4,April,Wales,paspor,0,tersedia
2023-04-01,2023,4,April,Walis & Futuna,paspor,0,tersedia
2023-04-01,2023,4,April,Yaman,paspor,272,tersedia
2023-04-01,2023,4,April,Yugoslavia,paspor,0,tersedia
2023-04-01,2023,4,April,Yunani (Greece),paspor,797,tersedia
2023-04-01,2023,4,April,Zaire,paspor,0,tersedia
2023-04-01,2023,4,April,Zambia,paspor,11,tersedia
2023-04-01,2023,4,April,Zimbabwe,paspor,56,tersedia
2023-04-01,2023,4,April,Zomba,paspor,0,tersedia
2023-04-01,2023,4,April,A S E A N,subtotal,383083,tersedia
2023-04-01,2023,4,April,TOTAL AFRICA,subtotal,4449,tersedia
2023-04-01,2023,4,April,TOTAL AMERICA,subtotal,46300,tersedia
2023-04-01,2023,4,April,TOTAL ASIA (Excl.ASEAN),subtotal,151862,tersedia
2023-04-01,2023,4,April,TOTAL EUROPE,subtotal,152813,tersedia
2023-04-01,2023,4,April,TOTAL MIDDLE EAST,subtotal,8195,tersedia
2023-04-01,2023,4,April,TOTAL OCEANIA,subtotal,119109,tersedia
2023-05-01,2023,5,Mei,GRAND TOTAL,grand_total,953714,tersedia
2023-05-01,2023,5,Mei,Afganistan,paspor,12,tersedia
2023-05-01,2023,5,Mei,Afrika Tengah Rep.,paspor,1,tersedia
2023-05-01,2023,5,Mei,Alaska,paspor,0,tersedia
2023-05-01,2023,5,Mei,Albania,paspor,114,tersedia
2023-05-01,2023,5,Mei,Aljazair / Algeria,paspor,215,tersedia
2023-05-01,2023,5,Mei,Andorra,paspor,22,tersedia
2023-05-01,2023,5,Mei,Angola,paspor,20,tersedia
2023-05-01,2023,5,Mei,Antigua & Barbuda,paspor,2,tersedia
2023-05-01,2023,5,Mei,Argentina,paspor,918,tersedia
2023-05-01,2023,5,Mei,Armenia,paspor,89,tersedia
2023-05-01,2023,5,Mei,Aruba,paspor,9,tersedia
2023-05-01,2023,5,Mei,Australia,paspor,113863,tersedia
2023-05-01,2023,5,Mei,Austria,paspor,2917,tersedia
2023-05-01,2023,5,Mei,Azerbaijan,paspor,116,tersedia
2023-05-01,2023,5,Mei,Bahama Islands,paspor,6,tersedia
2023-05-01,2023,5,Mei,Bahrain,paspor,167,tersedia
2023-05-01,2023,5,Mei,Bangladesh,paspor,883,tersedia
2023-05-01,2023,5,Mei,Barbados,paspor,4,tersedia
2023-05-01,2023,5,Mei,Belarus,paspor,473,tersedia
2023-05-01,2023,5,Mei,Belgium,paspor,3553,tersedia
2023-05-01,2023,5,Mei,Belize,paspor,3,tersedia
2023-05-01,2023,5,Mei,Benin,paspor,5,tersedia
2023-05-01,2023,5,Mei,Bermuda,paspor,0,tersedia
2023-05-01,2023,5,Mei,Bhutan,paspor,48,tersedia
2023-05-01,2023,5,Mei,Bolivia,paspor,22,tersedia
2023-05-01,2023,5,Mei,Bosnia Herzegovina,paspor,78,tersedia
2023-05-01,2023,5,Mei,Bostwana,paspor,8,tersedia
2023-05-01,2023,5,Mei,Brazilia,paspor,2707,tersedia
2023-05-01,2023,5,Mei,British Indian Ocean Teritory,paspor,0,tersedia
2023-05-01,2023,5,Mei,Brunei Darussalam,paspor,894,tersedia
2023-05-01,2023,5,Mei,Bulgaria,paspor,428,tersedia
2023-05-01,2023,5,Mei,Burkina Faso,paspor,1,tersedia
2023-05-01,2023,5,Mei,Burkinabe,paspor,0,tersedia
2023-05-01,2023,5,Mei,Burundi,paspor,0,tersedia
2023-05-01,2023,5,Mei,Cabinda,paspor,0,tersedia
2023-05-01,2023,5,Mei,Canada,paspor,7937,tersedia
2023-05-01,2023,5,Mei,Cape Verde,paspor,4,tersedia
2023-05-01,2023,5,Mei,Ceko,paspor,960,tersedia
2023-05-01,2023,5,Mei,Central America,paspor,120,tersedia
2023-05-01,2023,5,Mei,Chad,paspor,3,tersedia
2023-05-01,2023,5,Mei,Chili,paspor,823,tersedia
2023-05-01,2023,5,Mei,Comoros,paspor,11,tersedia
2023-05-01,2023,5,Mei,Congo,paspor,8,tersedia
2023-05-01,2023,5,Mei,Congo Rep. Dem.,paspor,18,tersedia
2023-05-01,2023,5,Mei,Cooks Islands,paspor,0,tersedia
2023-05-01,2023,5,Mei,Costarika,paspor,41,tersedia
2023-05-01,2023,5,Mei,Croasia,paspor,250,tersedia
2023-05-01,2023,5,Mei,Cyprus,paspor,93,tersedia
2023-05-01,2023,5,Mei,Denmark,paspor,2758,tersedia
2023-05-01,2023,5,Mei,Djibouti,paspor,8,tersedia
2023-05-01,2023,5,Mei,Dominika,paspor,4,tersedia
2023-05-01,2023,5,Mei,Dominika Rep.,paspor,12,tersedia
2023-05-01,2023,5,Mei,Egypt,paspor,1629,tersedia
2023-05-01,2023,5,Mei,Ekuador,paspor,116,tersedia
2023-05-01,2023,5,Mei,El Salvador,paspor,8,tersedia
2023-05-01,2023,5,Mei,Eritrea,paspor,9,tersedia
2023-05-01,2023,5,Mei,Estonia,paspor,287,tersedia
2023-05-01,2023,5,Mei,Ethiopia,paspor,20,tersedia
2023-05-01,2023,5,Mei,Falkland Islands,paspor,0,tersedia
